type,id,bnf_code,nm,form_route
vmp,35910611000001103,0603020C0AAAAAA,Betamethasone 4mg/1ml solution for injection ampoules,solutioninjection.intravenous
vmp,4052711000001101,0603020H0AAABAB,Dexamethasone 4mg/1ml solution for injection ampoules,solutioninjection.intravenous
vmp,4052811000001109,0603020H0AAAKAK,Dexamethasone 8mg/2ml solution for injection vials,solutioninjection.intravenous
vmp,27957911000001102,0603020H0AAALAL,Dexamethasone (base) 3.8mg/1ml solution for injection vials,solutioninjection.intravenous
vmp,4396911000001107,0603020K0AAAAAA,Methylprednisolone sodium succinate 40mg powder and solvent for solution for injection vials,solutioninjection.intravenous
vmp,4396711000001105,0603020K0AAABAB,Methylprednisolone sodium succinate 125mg powder and solvent for solution for injection vials,solutioninjection.intravenous
vmp,4195411000001101,0603020K0AAACAC,Methylprednisolone sodium succinate 500mg powder and solvent for solution for injection vials,solutioninjection.intravenous
vmp,4195311000001108,0603020K0AAADAD,Methylprednisolone sodium succinate 1g powder and solvent for solution for injection vials,solutioninjection.intravenous
vmp,36056911000001108,0603020L0AAABAB,Hydrocortisone sodium phosphate 100mg/1ml solution for injection ampoules,solutioninjection.intravenous
vmp,36057011000001107,0603020L0AAACAC,Hydrocortisone sodium phosphate 500mg/5ml solution for injection ampoules,solutioninjection.intravenous
vmp,4195211000001100,0603020M0AAAAAA,Hydrocortisone sodium succinate 100mg powder and solvent for solution for injection vials,solutioninjection.intravenous
vmp,13893711000001102,0603020M0AAAEAE,Hydrocortisone sodium succinate 100mg powder for solution for injection vials,solutioninjection.intravenous
vmp,35910611000001103,0603020C0AAAAAA,Betamethasone 4mg/1ml solution for injection ampoules,solutioninjection.subconjunctival
vmp,36137711000001100,0304010G0AAAAAA,Chlorphenamine 10mg/1ml solution for injection ampoules,solutioninjection.subcutaneous
vmp,18671411000001109,0304020X0AAABAB,Omalizumab 75mg/0.5ml solution for injection pre-filled syringes,solutioninjection.subcutaneous
vmp,18671311000001102,0304020X0AAACAC,Omalizumab 150mg/1ml solution for injection pre-filled syringes,solutioninjection.subcutaneous
vmp,31210311000001108,0304020Y0AAAAAA,Mepolizumab 100mg powder for solution for injection vials,solutioninjection.subcutaneous
vmp,35895011000001108,0304030C0AAABAB,"Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection ampoules",solutioninjection.subcutaneous
vmp,20122711000001109,0304030C0AAAYAY,"Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection pre-filled syringes",solutioninjection.subcutaneous
vmp,15048111000001106,0304030H0AAAAAA,Icatibant 30mg/3ml solution for injection pre-filled syringes,solutioninjection.subcutaneous
vmp,4052611000001105,0603020AAAAABAB,Dexamethasone (base) 3.3mg/1ml solution for injection ampoules,solutioninjection.subcutaneous
vmp,22153811000001101,0603020AAAAACAC,Dexamethasone (base) 6.6mg/2ml solution for injection ampoules,solutioninjection.subcutaneous
vmp,4052711000001101,0603020H0AAABAB,Dexamethasone 4mg/1ml solution for injection ampoules,solutioninjection.subcutaneous
vmp,4052811000001109,0603020H0AAAKAK,Dexamethasone 8mg/2ml solution for injection vials,solutioninjection.subcutaneous
vmp,27957911000001102,0603020H0AAALAL,Dexamethasone (base) 3.8mg/1ml solution for injection vials,solutioninjection.subcutaneous
vmp,317720004,0107020J0AAAJAJ,Lidocaine 1% / Hydrocortisone 0.2% spray,solutionspray.cutaneous
vmp,8793911000001103,0304030G0AAAAAA,Ephedrine 2% oromucosal spray,solutionspray.oromucosal
vmp,317678004,0105020C0AAABAB,Hydrocortisone 25mg suppositories,suppository.rectal
vmp,16036211000001100,0105020C0AAACAC,Hydrocortisone 100mg suppositories,suppository.rectal
vmp,16090211000001106,0105020C0AAAGAG,Hydrocortisone 50mg suppositories,suppository.rectal
vmp,317690002,0105020E0AAAAAA,Prednisolone sodium phosphate 5mg suppositories,suppository.rectal
vmp,3463711000001105,0107020F0AAABAB,Generic Ultraproct suppositories,suppository.rectal
vmp,3391311000001100,0107020J0AAABAB,Generic Anusol HC suppositories,suppository.rectal
vmp,3335211000001102,0107020J0AAAFAF,Cinchocaine 5mg / Hydrocortisone 5mg suppositories,suppository.rectal
vmp,3391111000001102,0107020J0AAAIAI,Generic Anugesic-HC suppositories,suppository.rectal
vmp,3441811000001107,0107020P0AAADAD,Cinchocaine 1mg / Prednisolone hexanoate 1.3mg suppositories,suppository.rectal
vmp,3555511000001100,120101040AAAAAA,Generic Sofradex ear/eye drops,suspension.auricular
vmp,347223007,1104010R0AAAAAA,Prednisolone acetate 1% eye drops,suspension.opthalmic
vmp,3555511000001100,120101040AAAAAA,Generic Sofradex ear/eye drops,suspension.opthalmic
vmp,36459311000001109,0304010AGAAAEAE,Ketotifen 250micrograms/5ml oral suspension,suspension.oral
vmp,14013811000001105,0304010E0AAADAD,Fexofenadine 120mg/5ml oral suspension,suspension.oral
vmp,15774311000001100,0304010E0AAAEAE,Fexofenadine 180mg/5ml oral suspension,suspension.oral
vmp,8560211000001100,0304010J0AAAFAF,Hydroxyzine 5mg/5ml oral suspension,suspension.oral
vmp,34447611000001104,0304010J0AAAJAJ,Hydroxyzine 15mg/5ml oral suspension,suspension.oral
vmp,35577711000001105,0304010J0AAALAL,Hydroxyzine 10mg/5ml oral suspension,suspension.oral
vmp,8451611000001109,0304010K0AAADAD,Cyproheptadine 2mg/5ml oral suspension,suspension.oral
vmp,8451811000001108,0304010K0AAAFAF,Cyproheptadine 4mg/5ml oral suspension,suspension.oral
vmp,13149211000001107,0304010W0AAAQAQ,Promethazine 25mg/5ml oral suspension,suspension.oral
vmp,36594811000001102,0304010Y0AAAZAZ,Alimemazine 5mg/5ml oral suspension,suspension.oral
vmp,8515511000001106,0603010I0AAA2A2,Fludrocortisone 150micrograms/5ml oral suspension,suspension.oral
vmp,8515411000001107,0603010I0AAA3A3,Fludrocortisone 125micrograms/5ml oral suspension,suspension.oral
vmp,8516011000001107,0603010I0AAA4A4,Fludrocortisone 500micrograms/5ml oral suspension,suspension.oral
vmp,8515811000001109,0603010I0AAA5A5,Fludrocortisone 25micrograms/5ml oral suspension,suspension.oral
vmp,8515611000001105,0603010I0AAA6A6,Fludrocortisone 200micrograms/5ml oral suspension,suspension.oral
vmp,8515711000001101,0603010I0AAA8A8,Fludrocortisone 250micrograms/5ml oral suspension,suspension.oral
vmp,12030011000001106,0603010I0AAA9A9,Fludrocortisone 10micrograms/5ml oral suspension,suspension.oral
vmp,8516211000001102,0603010I0AABCBC,Fludrocortisone 62.5micrograms/5ml oral suspension,suspension.oral
vmp,12030411000001102,0603010I0AABHBH,Fludrocortisone 20micrograms/5ml oral suspension,suspension.oral
vmp,8516111000001108,0603010I0AABYBY,Fludrocortisone 50micrograms/5ml oral suspension,suspension.oral
vmp,8515311000001100,0603010I0AABZBZ,Fludrocortisone 100micrograms/5ml oral suspension,suspension.oral
vmp,8452511000001102,0603020G0AAA5A5,Dexamethasone 5mg/5ml oral suspension,suspension.oral
vmp,11716111000001102,0603020G0AAA6A6,Dexamethasone 2mg/5ml oral suspension,suspension.oral
vmp,8452311000001108,0603020G0AAA7A7,Dexamethasone 500micrograms/5ml oral suspension,suspension.oral
vmp,11714911000001107,0603020G0AABHBH,Dexamethasone 10mg/5ml oral suspension,suspension.oral
vmp,8429011000001104,0603020G0AABJBJ,Dexamethasone 1mg/5ml oral suspension,suspension.oral
vmp,8452211000001100,0603020G0AABQBQ,Dexamethasone 2.5mg/5ml oral suspension,suspension.oral
vmp,11714811000001102,0603020G0AABUBU,Dexamethasone 1.5mg/5ml oral suspension,suspension.oral
vmp,11715711000001109,0603020G0AABVBV,Dexamethasone 20mg/5ml oral suspension,suspension.oral
vmp,8581111000001102,0603020J0AAAKAK,Hydrocortisone 10mg/5ml oral suspension,suspension.oral
vmp,8581611000001105,0603020J0AAAXAX,Hydrocortisone 5mg/5ml oral suspension,suspension.oral
vmp,8581211000001108,0603020J0AABBBB,Hydrocortisone 12.5mg/5ml oral suspension,suspension.oral
vmp,8581311000001100,0603020J0AABCBC,Hydrocortisone 2.5mg/5ml oral suspension,suspension.oral
vmp,12540711000001109,0603020J0AABDBD,Hydrocortisone 1mg/5ml oral suspension,suspension.oral
vmp,12555211000001108,0603020J0AABJBJ,Hydrocortisone 50mg/5ml oral suspension,suspension.oral
vmp,8581511000001106,0603020J0AABLBL,Hydrocortisone 25mg/5ml oral suspension,suspension.oral
vmp,12554911000001103,0603020J0AABNBN,Hydrocortisone 3mg/5ml oral suspension,suspension.oral
vmp,12540411000001103,0603020J0AACACA,Hydrocortisone 100mg/5ml oral suspension,suspension.oral
vmp,432225008,0603020T0AAAYAY,Prednisolone 15mg/5ml oral suspension,suspension.oral
vmp,432224007,0603020T0AAAZAZ,Prednisolone 5mg/5ml oral suspension,suspension.oral
vmp,13078611000001106,0603020T0AABCBC,Prednisolone 10mg/5ml oral suspension,suspension.oral
vmp,13079011000001109,0603020T0AABFBF,Prednisolone 1mg/5ml oral suspension,suspension.oral
vmp,13079411000001100,0603020T0AABGBG,Prednisolone 20mg/5ml oral suspension,suspension.oral
vmp,325444003,0603020T0AABHBH,Prednisolone 5mg soluble tablets,suspension.oral
vmp,13079211000001104,0603020T0AABIBI,Prednisolone 2.5mg/5ml oral suspension,suspension.oral
vmp,3550511000001105,1201010Q0AAACAC,Generic Otosporin ear drops,suspensiondrops.auricular
vmp,347120004,1104010I0AAADAD,Dexamethasone 0.1% eye drops,suspensiondrops.ophthalmic
vmp,134748003,1104010I0AAAPAP,Dexamethasone 0.1% / Tobramycin 0.3% eye drops,suspensiondrops.ophthalmic
vmp,330466003,1104010K0AAAAAA,Fluorometholone 0.1% eye drops,suspensiondrops.ophthalmic
vmp,330545009,1104010V0AAAAAA,Rimexolone 10mg/ml eye drops,suspensiondrops.ophthalmic
vmp,13467011000001101,1104010W0AAAAAA,Loteprednol 0.5% eye drops,suspensiondrops.ophthalmic
vmp,36056711000001106,1001022G0AAAEAE,Hydrocortisone acetate 25mg/1ml suspension for injection ampoules,suspensioninjection.intraarticular
vmp,36034711000001101,1001022K0AAAAAA,Methylprednisolone acetate 40mg/1ml suspension for injection vials,suspensioninjection.intraarticular
vmp,36034811000001109,1001022K0AAABAB,Methylprednisolone acetate 80mg/2ml suspension for injection vials,suspensioninjection.intraarticular
vmp,36034611000001105,1001022K0AAAEAE,Methylprednisolone acetate 120mg/3ml suspension for injection vials,suspensioninjection.intraarticular
vmp,36034511000001106,1001022K0AAAFAF,Methylprednisolone 80mg/2ml / Lidocaine 20mg/2ml (1%) suspension for injection vials,suspensioninjection.intraarticular
vmp,36034411000001107,1001022K0AAAGAG,Methylprednisolone 40mg/1ml / Lidocaine 10mg/1ml (1%) suspension for injection vials,suspensioninjection.intraarticular
vmp,36021411000001107,1001022N0AAABAB,Prednisolone 25mg/1ml suspension for injection ampoules,suspensioninjection.intraarticular
vmp,35921511000001102,1001022U0AAAAAA,Triamcinolone acetonide 10mg/1ml suspension for injection ampoules,suspensioninjection.intraarticular
vmp,35921711000001107,1001022U0AAABAB,Triamcinolone acetonide 40mg/1ml suspension for injection vials,suspensioninjection.intraarticular
vmp,35921811000001104,1001022U0AAACAC,Triamcinolone acetonide 50mg/5ml suspension for injection vials,suspensioninjection.intraarticular
vmp,24566011000001105,1001022Y0AAADAD,Triamcinolone hexacetonide 20mg/1ml suspension for injection ampoules,suspensioninjection.intraarticular
vmp,36034711000001101,1001022K0AAAAAA,Methylprednisolone acetate 40mg/1ml suspension for injection vials,suspensioninjection.intrabursal
vmp,36034811000001109,1001022K0AAABAB,Methylprednisolone acetate 80mg/2ml suspension for injection vials,suspensioninjection.intrabursal
vmp,36034611000001105,1001022K0AAAEAE,Methylprednisolone acetate 120mg/3ml suspension for injection vials,suspensioninjection.intrabursal
vmp,36034511000001106,1001022K0AAAFAF,Methylprednisolone 80mg/2ml / Lidocaine 20mg/2ml (1%) suspension for injection vials,suspensioninjection.intrabursal
vmp,36034411000001107,1001022K0AAAGAG,Methylprednisolone 40mg/1ml / Lidocaine 10mg/1ml (1%) suspension for injection vials,suspensioninjection.intrabursal
vmp,35921511000001102,1001022U0AAAAAA,Triamcinolone acetonide 10mg/1ml suspension for injection ampoules,suspensioninjection.intradermal
vmp,35921811000001104,1001022U0AAACAC,Triamcinolone acetonide 50mg/5ml suspension for injection vials,suspensioninjection.intradermal
vmp,36034711000001101,1001022K0AAAAAA,Methylprednisolone acetate 40mg/1ml suspension for injection vials,suspensioninjection.intralesional
vmp,36034811000001109,1001022K0AAABAB,Methylprednisolone acetate 80mg/2ml suspension for injection vials,suspensioninjection.intralesional
vmp,36034611000001105,1001022K0AAAEAE,Methylprednisolone acetate 120mg/3ml suspension for injection vials,suspensioninjection.intralesional
vmp,35921611000001103,0603020Z0AAAAAA,Triamcinolone acetonide 40mg/1ml suspension for injection pre-filled syringes,suspensioninjection.intramuscular
vmp,36034711000001101,1001022K0AAAAAA,Methylprednisolone acetate 40mg/1ml suspension for injection vials,suspensioninjection.intramuscular
vmp,36034811000001109,1001022K0AAABAB,Methylprednisolone acetate 80mg/2ml suspension for injection vials,suspensioninjection.intramuscular
vmp,36034611000001105,1001022K0AAAEAE,Methylprednisolone acetate 120mg/3ml suspension for injection vials,suspensioninjection.intramuscular
vmp,36021411000001107,1001022N0AAABAB,Prednisolone 25mg/1ml suspension for injection ampoules,suspensioninjection.intramuscular
vmp,35921711000001107,1001022U0AAABAB,Triamcinolone acetonide 40mg/1ml suspension for injection vials,suspensioninjection.intramuscular
vmp,35921911000001109,0603020Z0AAABAB,Triamcinolone acetonide 80mg/2ml suspension for injection pre-filled syringes,suspensioninjection.intramuscular-deep
vmp,36056711000001106,1001022G0AAAEAE,Hydrocortisone acetate 25mg/1ml suspension for injection ampoules,suspensioninjection.periarticular
vmp,36034711000001101,1001022K0AAAAAA,Methylprednisolone acetate 40mg/1ml suspension for injection vials,suspensioninjection.periarticular
vmp,36034811000001109,1001022K0AAABAB,Methylprednisolone acetate 80mg/2ml suspension for injection vials,suspensioninjection.periarticular
vmp,36034611000001105,1001022K0AAAEAE,Methylprednisolone acetate 120mg/3ml suspension for injection vials,suspensioninjection.periarticular
vmp,36034511000001106,1001022K0AAAFAF,Methylprednisolone 80mg/2ml / Lidocaine 20mg/2ml (1%) suspension for injection vials,suspensioninjection.periarticular
vmp,36034411000001107,1001022K0AAAGAG,Methylprednisolone 40mg/1ml / Lidocaine 10mg/1ml (1%) suspension for injection vials,suspensioninjection.periarticular
vmp,36021411000001107,1001022N0AAABAB,Prednisolone 25mg/1ml suspension for injection ampoules,suspensioninjection.periarticular
vmp,24566011000001105,1001022Y0AAADAD,Triamcinolone hexacetonide 20mg/1ml suspension for injection ampoules,suspensioninjection.periarticular
vmp,3654611000001109,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials,suspensionnebuliser.inhalation
vmp,3654511000001105,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials,suspensionnebuliser.inhalation
vmp,320610001,0302000N0AAAVAV,Fluticasone 500micrograms/2ml nebuliser liquid unit dose vials,suspensionnebuliser.inhalation
vmp,320611002,0302000N0AAAWAW,Fluticasone 2mg/2ml nebuliser liquid unit dose vials,suspensionnebuliser.inhalation
vmp,134508009,0304010ABAAAAAA,Desloratadine 5mg tablets,tablet.oral
vmp,408616003,0304010ACAAAAAA,Levocetirizine 5mg tablets,tablet.oral
vmp,15859211000001108,0304010AEAAAAAA,Rupatadine 10mg tablets,tablet.oral
vmp,18759311000001105,0304010AFAAAAAA,Bilastine 20mg tablets,tablet.oral
vmp,320667005,0304010AGAAACAC,Ketotifen 1mg tablets,tablet.oral
vmp,320822001,0304010D0AAAAAA,Loratadine 10mg tablets,tablet.oral
vmp,320826003,0304010E0AAAAAA,Fexofenadine 120mg tablets,tablet.oral
vmp,320828002,0304010E0AAABAB,Fexofenadine 180mg tablets,tablet.oral
vmp,371748006,0304010E0AAACAC,Fexofenadine 30mg tablets,tablet.oral
vmp,320697002,0304010G0AAACAC,Chlorphenamine 4mg tablets,tablet.oral
vmp,320713009,0304010H0AAABAB,Clemastine 1mg tablets,tablet.oral
vmp,320818006,0304010I0AAAAAA,Cetirizine 10mg tablets,tablet.oral
vmp,321285002,0304010J0AAABAB,Hydroxyzine 10mg tablets,tablet.oral
vmp,321286001,0304010J0AAACAC,Hydroxyzine 25mg tablets,tablet.oral
vmp,320718000,0304010K0AAABAB,Cyproheptadine 4mg tablets,tablet.oral
vmp,320726008,0304010N0AAAGAG,Diphenhydramine 25mg tablets,tablet.oral
vmp,320730006,0304010N0AAAPAP,Diphenhydramine 50mg tablets,tablet.oral
vmp,320775009,0304010W0AAADAD,Promethazine hydrochloride 10mg tablets,tablet.oral
vmp,348476002,0304010W0AAAEAE,Promethazine hydrochloride 20mg tablets,tablet.oral
vmp,320776005,0304010W0AAALAL,Promethazine hydrochloride 25mg tablets,tablet.oral
vmp,320803005,0304010Y0AAADAD,Alimemazine 10mg tablets,tablet.oral
vmp,325336004,0603010I0AAACAC,Fludrocortisone 100microgram tablets,tablet.oral
vmp,36903811000001106,0603010I0AACACA,Fludrocortisone 50microgram tablets,tablet.oral
vmp,325345003,0603020B0AAABAB,Betamethasone 500microgram tablets,tablet.oral
vmp,325344004,0603020C0AAABAB,Betamethasone 500microgram soluble tablets sugar free,tablet.oral
vmp,325349009,0603020F0AAAHAH,Cortisone 25mg tablets,tablet.oral
vmp,325355004,0603020G0AAABAB,Dexamethasone 500microgram tablets,tablet.oral
vmp,325356003,0603020G0AAADAD,Dexamethasone 2mg tablets,tablet.oral
vmp,376688006,0603020G0AACICI,Dexamethasone 4mg tablets,tablet.oral
vmp,34796811000001100,0603020G0AACJCJ,Dexamethasone 40mg tablets,tablet.oral
vmp,35574111000001104,0603020G0AACKCK,Dexamethasone 8mg tablets,tablet.oral
